class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,,accX,accY,accZ
Slouch,0.5137120485,0.6574972868,-0.492700398,0.9996728301,0.5387631059,0.5827516913,-0.5067192316,0.9989902377,0.5522191525,0.5794502497,-0.5064746141,0.9993684888,0.5667164326,0.5771454573,-0.5068373084,0.9990139604,0.5060538054,0.5911265612,-0.4601072669,0.9986428618,0.4977965355,0.5925567746,-0.4608337283,0.9991698861,0.4909971654,0.5940650702,-0.4613221586,0.9984586239,0.6081699729,0.5989287496,-0.3940632343,0.9993656278,0.5126384497,0.610917151,-0.1883504838,0.9990300536,0.54892838,0.716201961,-0.4414974153,0.9992911816,0.5069741011,0.7182516456,-0.3790915608,0.9988344908,0.7552992105,0.9045767784,-0.2711318433,0.998868525,0.4368028641,0.8544935584,0.020095516,0.9990852475,0.7982507944,1.341175437,-0.2342321873,0.4012802243,0.2833720148,0.9913737178,0.2556928992,0.438187629,0.7943523526,1.655804276,-0.1879248619,0.1925333738,0.1268918812,1.123330235,0.1870342046,0.1643278748,0.816634953,1.767617345,-0.1736359447,0.1716846675,0.06401510537,1.154412746,0.1698212177,0.1656960547,0.7902920246,1.768532991,-0.235734269,0.2355393469,0.08331999928,1.164870739,0.1215998158,0.2393945158,0.7769610286,1.720529675,-0.2097150534,0.2473377436,,0.5258709717,0.9666186409,-0.2434603594
Slouch,0.5092098713,0.6582629085,-0.5072968602,0.9996421337,0.5346359015,0.5828313231,-0.5198457837,0.9988673925,0.5484074354,0.5795037746,-0.5196052194,0.9993203282,0.5631953478,0.5772044659,-0.519933939,0.9988990426,0.5053492785,0.591131568,-0.4765995443,0.9984332919,0.4976789355,0.5925079584,-0.4772313237,0.9990686774,0.4908559918,0.5940008163,-0.4777472913,0.9982008338,0.6073849201,0.5989770293,-0.4015444219,0.9993110299,0.514238894,0.6104571223,-0.2130266875,0.9989096522,0.5457540751,0.7181376815,-0.4543286264,0.9992130399,0.506942451,0.718791306,-0.3965946436,0.9986628294,0.7554079294,0.9108054042,-0.2775582671,0.9987980723,0.435978502,0.8547080159,-0.02416645549,0.9990316033,0.7962104082,1.350403905,-0.2378121614,0.3757427633,0.2822369039,0.9928651452,0.139486596,0.4373219013,0.7935265303,1.665939689,-0.2035385817,0.1801768392,0.1256927848,1.129615784,0.007484658156,0.1693673432,0.8174541593,1.77811861,-0.1906085163,0.1622900367,0.06218446419,1.164868355,-0.02481888235,0.1698563546,0.7906443477,1.780648947,-0.25217852,0.2245678306,0.08497910202,1.176542759,-0.07009711117,0.2455734462,0.7766348124,1.733110189,-0.2249305248,0.2356754243,,0.5247546839,0.9708833071,-0.2873860049
Slouch,0.5081113577,0.6590994,-0.5081963539,0.9996083975,0.5329272747,0.5829868913,-0.520367384,0.9987857938,0.5469179153,0.5795851946,-0.520132184,0.9992889166,0.5617229342,0.5772508979,-0.5205186605,0.9988459945,0.5045210123,0.5917360783,-0.4775466025,0.998268187,0.496954143,0.5932610631,-0.4781198502,0.9989709258,0.4900731146,0.5949581265,-0.4786601067,0.9979770184,0.6067271829,0.598803103,-0.4024190903,0.999285996,0.5123668909,0.6104885936,-0.2101646662,0.9987682104,0.5455662608,0.7189196348,-0.4528774619,0.9991603494,0.5068429708,0.7204037309,-0.3957514465,0.9985009432,0.7542561293,0.9105664492,-0.2803297937,0.9987984896,0.4353568554,0.854724884,0.002780684503,0.9989629984,0.7904483676,1.347319484,-0.2371480912,0.3573286831,0.2950336337,0.9917431474,0.1914891303,0.4181715548,0.7872722149,1.669747233,-0.1893918961,0.1680177152,0.1622120589,1.165804148,0.0677318722,0.1624450684,0.8105854988,1.781217456,-0.1672994792,0.152850017,0.1061101928,1.210070968,0.04512360319,0.1644162089,0.7839573622,1.786206603,-0.2278523445,0.2129749805,0.1258164644,1.221083879,0.005770427175,0.2384478003,0.7699248791,1.738239169,-0.2073852271,0.2231134176,,0.5288047597,0.9774643698,-0.2709665873
Slouch,0.5051853657,0.6601205468,-0.4684544206,0.9995641112,0.5292392373,0.5846648216,-0.4873768687,0.9985934496,0.5432847142,0.5812045932,-0.4871060252,0.9992169142,0.5581259131,0.5788834691,-0.487428993,0.9986819625,0.5028885603,0.5931821465,-0.4438267648,0.997966826,0.4958356023,0.5946545601,-0.4444310665,0.9988384843,0.4894154668,0.5963088274,-0.4450067878,0.9976480603,0.6063028574,0.5997343659,-0.3978175223,0.9991998076,0.5125309229,0.6113889217,-0.2005738318,0.9986279011,0.5434600115,0.72080338,-0.4223480821,0.9990463257,0.506657064,0.7224309444,-0.3641002774,0.9982559681,0.7556344271,0.9120545983,-0.2737810016,0.9987550974,0.4361100793,0.8550621867,-0.01485217921,0.9989554286,0.7916456461,1.33744812,-0.2052675784,0.337934345,0.2928561866,0.9888375998,0.1988904178,0.4192121923,0.7917101979,1.656126618,-0.1417662054,0.1563941836,0.1426812559,1.150150776,0.1394024938,0.1613566875,0.8170713186,1.766375184,-0.1141296402,0.142877087,0.07866664231,1.191015005,0.1196599156,0.1620839685,0.7904773951,1.771585703,-0.1778436005,0.2003001571,0.1009036452,1.209408164,0.07453463227,0.2356750816,0.7759065032,1.725093603,-0.1618441045,0.2096768022,,0.525754046,0.9730242789,-0.2366121587
Slouch,0.5054241419,0.6608426571,-0.484441936,0.9995603561,0.5293791294,0.5846680403,-0.5075604916,0.998593092,0.5434535146,0.5812162757,-0.5073073506,0.9992123246,0.5581986308,0.578915596,-0.5076047778,0.9986854792,0.5026394129,0.5932449102,-0.4519886971,0.9979533553,0.4953298569,0.5947606564,-0.4525179863,0.9988135695,0.4886245728,0.5965121984,-0.4531838894,0.9976161718,0.6064764261,0.5997470617,-0.4343800545,0.9992005825,0.5112386346,0.6113718748,-0.2108076811,0.9985945225,0.5435097814,0.7215741277,-0.4348609447,0.9990508556,0.5063961744,0.7237061262,-0.385256052,0.9982375503,0.7559453249,0.91227144,-0.2978481054,0.9987508059,0.4355973601,0.8532130122,-0.03669314831,0.9989576936,0.7915419936,1.335609198,-0.2105648965,0.3215827346,0.2911508679,0.9865753055,0.1493196338,0.4173829257,0.7929474115,1.661014318,-0.1515203565,0.1469213367,0.1413002461,1.136621475,0.05949828029,0.1630269885,0.8180295229,1.773054838,-0.124256596,0.1353557706,0.07728105038,1.175378203,0.03601581231,0.1640155762,0.7910346985,1.778855443,-0.1852031052,0.1912946105,0.09901861846,1.191106081,-0.009356365539,0.2386868596,0.7763887644,1.731800318,-0.1699473113,0.2003467977,,0.5254957334,0.9719117799,-0.26229391
Slouch,0.5056423545,0.6653755903,-0.458643049,0.9995624423,0.5295296907,0.5879480243,-0.4751634002,0.9985958934,0.5435072184,0.5841759443,-0.4749116004,0.9992188811,0.5584267378,0.581592381,-0.4751269817,0.9986847639,0.5026465058,0.5966228247,-0.4345687926,0.9979569316,0.4953247607,0.5979825854,-0.4351126552,0.998822391,0.4885734022,0.5995530486,-0.4356630743,0.9976266026,0.6072784066,0.6008336544,-0.3780786395,0.9992098212,0.510869801,0.6128733158,-0.1961778402,0.9986034632,0.5438233018,0.726444304,-0.4064084589,0.9990683794,0.5064224601,0.7273997664,-0.3568636179,0.9982669353,0.7560442686,0.9136422873,-0.2452560216,0.9987799525,0.4350011945,0.8527189493,-0.03651361167,0.9990041852,0.7917577028,1.349243879,-0.1706970036,0.3096176982,0.2898953259,0.9842484593,0.09336522967,0.4210667908,0.7946566343,1.671022177,-0.1086589471,0.1389358789,0.1389355808,1.072404623,-0.09577737749,0.1691348702,0.8196463585,1.784603715,-0.08254596591,0.1287666112,0.06739202887,1.146481276,-0.133780092,0.1690024883,0.7927967906,1.788304806,-0.1393923759,0.1832218021,0.08379384875,1.110978842,-0.1721609533,0.2455604672,0.7780916095,1.740097761,-0.1256660819,0.1916643977,,0.5245479992,0.9679340097,-0.2610818778
Slouch,0.5057930946,0.6651101708,-0.5347984433,0.9995657802,0.5296525359,0.5872340798,-0.5467848778,0.9986026287,0.5436085463,0.5833986998,-0.5466538668,0.9992227554,0.5584517121,0.5808045864,-0.5468258858,0.9986789823,0.5024832487,0.5964699388,-0.5054728985,0.9979646206,0.4948978424,0.5979405046,-0.5060613155,0.9988231063,0.4879148006,0.599529326,-0.5065508485,0.9976171851,0.6070961952,0.600700736,-0.4151491523,0.9992176294,0.5106612444,0.6130393744,-0.2235194445,0.99858886,0.54419595,0.7260994911,-0.4704206884,0.9990783334,0.5063752532,0.7273347378,-0.4163824916,0.9982791543,0.754714489,0.9128602147,-0.2669597268,0.998768568,0.4351829886,0.8527364731,-0.04073311388,0.9989953041,0.7913264036,1.340912461,-0.2135471553,0.3016462028,0.2890574634,0.9852243066,0.01811745763,0.4281381667,0.7897363901,1.663313985,-0.17113325,0.132543996,0.1377816796,1.025341392,-0.2166149616,0.1796564758,0.8132027388,1.776147127,-0.1574542224,0.1234471202,0.0680129379,1.053728342,-0.262431711,0.1777246594,0.7838104963,1.779670715,-0.205137372,0.176963225,0.08029510081,1.055739403,-0.3042215109,0.2569307387,0.7697732449,1.732622266,-0.1841103882,0.1853373349,,0.522910198,0.957089015,-0.3283111758
Slouch,0.5059868693,0.6650053859,-0.6593453288,0.9995444417,0.529931426,0.5868671536,-0.6751145124,0.9985187054,0.544221282,0.5829724669,-0.6748782396,0.9991697073,0.5594137907,0.5802843571,-0.6752178073,0.9985966086,0.5024243593,0.5964292288,-0.6381735802,0.997842133,0.494559139,0.5979292393,-0.63882339,0.9987354279,0.4872363508,0.5997111201,-0.6394153833,0.9974628687,0.6078073382,0.600312531,-0.5416042805,0.9991616607,0.5094811916,0.6138026118,-0.3708405197,0.998470664,0.5453265905,0.7259818316,-0.5934978724,0.9990453124,0.5063337088,0.7274447083,-0.5437684059,0.9982143044,0.753362,0.9121967554,-0.3644214272,0.9987334609,0.4348394275,0.8530035019,-0.1364143491,0.999008894,0.7913956642,1.336680889,-0.2423308641,0.2989573479,0.2855319381,0.982807219,0.08207704127,0.4508948624,0.7912114859,1.661368847,-0.1717627645,0.1248646006,0.1278992593,1.069559693,0.07300827652,0.1825906485,0.8152726293,1.77455771,-0.1591091305,0.1160862595,0.06321127713,1.106795669,0.0594359152,0.1761434525,0.7864781022,1.779246688,-0.209342882,0.1673878133,0.07843731344,1.111472368,0.008165711537,0.2542440593,0.7723093629,1.731410265,-0.1856479943,0.1758727729,,0.5223941139,0.9634472836,-0.3589555358
Slouch,0.5060801506,0.6649449468,-0.6652609706,0.9995260835,0.5300977826,0.5868115425,-0.6760827303,0.9985079169,0.5446177721,0.5829289556,-0.6758356094,0.9991602302,0.5599632263,0.5802541375,-0.6762824655,0.9986077547,0.5018185973,0.5964046121,-0.6451935172,0.9978274107,0.4930046499,0.5980309844,-0.6458036304,0.9986982942,0.4845401645,0.6000092626,-0.6463202834,0.9974152446,0.6076880693,0.6003295183,-0.5210999846,0.9991607666,0.5015146136,0.6152966619,-0.3781196475,0.9983870983,0.5456002951,0.7259788513,-0.5911898017,0.9990513921,0.5053852797,0.727676034,-0.5493824482,0.9981941581,0.7506700158,0.9090160728,-0.3500897288,0.9988063574,0.4300636649,0.8542052507,-0.1321946532,0.9990055561,0.7912136316,1.325194955,-0.2396083772,0.3032897413,0.2965120673,0.9834014773,0.08086256683,0.4353307188,0.7900720835,1.644387841,-0.1548754275,0.1196483299,0.1992942393,1.148325205,0.01674508862,0.172372371,0.8118187785,1.751972914,-0.1231632829,0.1116803139,0.1644381583,1.297095537,-0.01000615489,0.1674485803,0.785025239,1.759467721,-0.1808995903,0.1622610539,0.1843826473,1.310307026,-0.05392086506,0.2422577292,0.7716562152,1.713142753,-0.1688325703,0.1701088846,,0.5343389701,0.9806901027,-0.3630251856
Slouch,0.5054400563,0.6650113463,-0.4586080909,0.9995099902,0.5300747752,0.5868383646,-0.4663790166,0.9984221458,0.5446967483,0.5830642581,-0.4660946429,0.9991259575,0.5600113869,0.5805726647,-0.4664033055,0.9985278845,0.5008289814,0.5961825252,-0.4382440448,0.9977298379,0.4918769896,0.5975492001,-0.4388378263,0.9986581206,0.4834193289,0.5991229415,-0.4393520355,0.9973296523,0.6076180935,0.6016868353,-0.3410609066,0.9991081953,0.5008307695,0.6144499183,-0.2141219825,0.9983307719,0.5445017219,0.7268529534,-0.3992924094,0.9990038276,0.502130568,0.7277275324,-0.3618530929,0.9981464148,0.7461839914,0.9074121118,-0.206051439,0.9987948537,0.4273823798,0.8526656032,-0.04705186188,0.9990324974,0.7882267237,1.324666262,-0.1052310094,0.2926213145,0.2755094469,0.9837979078,0.1377430856,0.443295151,0.7891856432,1.643317103,-0.02594593726,0.1127895489,0.1368893683,1.116234541,0.08488637954,0.1708558649,0.811422646,1.75128901,0.006882705726,0.1055365875,0.07682780176,1.245098591,0.06372221559,0.1647566259,0.7848706841,1.75821054,-0.05010886863,0.1540617049,0.1040923148,1.267786264,0.02509178221,0.2388611883,0.7712132931,1.71209836,-0.04323294014,0.1616380811,,0.5219651688,0.9746197652,-0.2113428746
Slouch,0.5031865239,0.6615733504,-0.6253486276,0.9994945526,0.5287618637,0.5854644179,-0.6335602403,0.9983516335,0.543456912,0.5822061896,-0.6332931519,0.9990835786,0.5590077639,0.580098033,-0.6335635185,0.9984474182,0.4991077781,0.5925195217,-0.5989855528,0.9976491332,0.4903901517,0.5934976935,-0.5996302962,0.998606503,0.4820844233,0.5945426226,-0.6001964211,0.9972387552,0.6065087914,0.60151124,-0.4783834815,0.9990520477,0.500140965,0.6114663482,-0.3220507503,0.9982594252,0.5415112972,0.725409627,-0.5533091426,0.9989598989,0.4990898967,0.7246216536,-0.5073252916,0.9980931878,0.7424162626,0.9065853357,-0.3052083552,0.9987536073,0.4229101539,0.8492718339,-0.1069096699,0.9990432858,0.7832984328,1.323732138,-0.1966269612,0.2937655747,0.267175734,0.9811285138,0.06273940206,0.4670370221,0.7848728299,1.642564178,-0.135145992,0.10867434,0.1206937656,1.107708454,-0.05596290156,0.1804458499,0.8066934347,1.751499891,-0.1161829978,0.1011640877,0.05958537385,1.211089969,-0.08907437325,0.1692734063,0.7800522447,1.757552385,-0.1791667193,0.1485169083,0.08572399616,1.230107784,-0.1365244985,0.2446531802,0.7667767406,1.711407304,-0.1550375819,0.1561754048,,0.516974788,0.9693435674,-0.3453975965
Slouch,0.5012522936,0.6616826653,-0.6438847184,0.9995049238,0.5267316103,0.585373342,-0.65061903,0.9983587265,0.5416535139,0.5819795132,-0.6503291726,0.9990947843,0.5573054552,0.579813838,-0.6506216526,0.9984497428,0.4943403602,0.5927092433,-0.6179680824,0.9976630807,0.4850997329,0.5939199924,-0.6186310649,0.9986222982,0.4750899374,0.5952378511,-0.6191853881,0.9972487688,0.6025932431,0.6006190181,-0.4849018157,0.9990603328,0.4899813533,0.6132622957,-0.334815979,0.9982663989,0.5402814746,0.7253707647,-0.5674120188,0.9989731312,0.4943028986,0.7249289751,-0.523486495,0.9981250763,0.7354835272,0.9018059373,-0.3089563549,0.9987871051,0.4185861945,0.8492653966,-0.1092688069,0.9990777969,0.7787373662,1.322856307,-0.2049300373,0.3015253544,0.2583117187,0.9814943671,0.05872454494,0.4945217669,0.782874465,1.642069459,-0.1577012092,0.1058997363,0.09505806863,1.076650739,-0.0609392412,0.1905813217,0.8058633804,1.751271248,-0.1379073709,0.0977550745,0.03502172232,1.159848928,-0.09195575118,0.1741512716,0.7790366411,1.757002234,-0.2043437511,0.144458279,0.05467045307,1.131783366,-0.1405494511,0.2509100437,0.7655214667,1.710901022,-0.1795443743,0.1524534374,,0.509899858,0.9609021138,-0.3590557828
Slouch,0.4999239445,0.6607705355,-0.6244850755,0.9995287061,0.5244358778,0.5844963789,-0.6336885095,0.9984266162,0.5393339992,0.5810014606,-0.6334123015,0.9991309643,0.5546406507,0.5787855387,-0.6337224841,0.9985111356,0.4901576638,0.5926347375,-0.6001338363,0.9977621436,0.480294168,0.5939357877,-0.6007632613,0.9986745119,0.4692199826,0.5954705477,-0.6013454199,0.9973513484,0.5956484079,0.5994083881,-0.4634056985,0.9990986586,0.479239136,0.6154292822,-0.3155118823,0.9983221889,0.5386389494,0.7233993411,-0.5546450019,0.9990228415,0.4905820489,0.7244822383,-0.5098073483,0.9982199669,0.72566998,0.8991355896,-0.2921830118,0.9988299608,0.4140556753,0.8492955565,-0.07663457096,0.9991059303,0.7621747851,1.192103267,-0.2014935911,0.3003115058,0.2512928843,0.9831462502,0.1004954204,0.5132136345,0.781273365,1.641643047,-0.159519881,0.1046744138,0.0850327909,1.085658789,-0.01522031706,0.1994532943,0.8050006628,1.751329184,-0.1418563277,0.09671166539,0.02639759518,1.162773132,-0.04627690837,0.1807495356,0.7766968012,1.756746769,-0.2075235099,0.144112438,0.04665754735,1.145912886,-0.09583391249,0.2595644891,0.7628599405,1.710844278,-0.1813083589,0.1529495716,,0.5045103117,0.9558364993,-0.3403761722
Slouch,0.5001751184,0.659416616,-0.842901051,0.9995575547,0.5244964361,0.583786428,-0.8416420817,0.9984693527,0.5393891335,0.5806633234,-0.841350913,0.9991704226,0.5546742678,0.5786391497,-0.8416107297,0.998535037,0.490180105,0.5911796689,-0.8180308342,0.9978534579,0.4796089232,0.5925352573,-0.8187487721,0.9987494946,0.4677798748,0.5939512253,-0.8192092776,0.9974600077,0.5934284925,0.5993662477,-0.628590405,0.9991315007,0.471475184,0.6147979498,-0.5193392038,0.9984192848,0.5384482145,0.7214883566,-0.7491989136,0.9990562797,0.4892804027,0.722671926,-0.7173290253,0.9983150363,0.7185488939,0.8985574245,-0.3992862105,0.9988539219,0.40543136,0.8495469689,-0.268334657,0.999155581,0.7581338882,1.141361594,-0.2677674294,0.3067468405,0.2334389985,0.9888472557,-0.08786191046,0.5480460525,0.7872284651,1.634468794,-0.2197657526,0.1027320996,0.06589047611,1.146596193,-0.1640920639,0.2118891776,0.8132863045,1.74501729,-0.2026586235,0.09322946519,0.00391234085,1.196497798,-0.1921069324,0.1831184626,0.7847656608,1.753384709,-0.2688210607,0.1397515088,0.02782161534,1.197495699,-0.2515403628,0.2627749741,0.7710211277,1.709368587,-0.2421122044,0.1495213658,,0.5008370583,0.9590744755,-0.5001044734
Slouch,0.5003324747,0.6583316922,-0.89191401,0.9995891452,0.5245652199,0.5834797025,-0.8897986412,0.9985182881,0.539482832,0.5806304812,-0.8895283937,0.9992148876,0.5547767878,0.5786799788,-0.8896795511,0.9985605478,0.4900869429,0.5900138617,-0.8666408658,0.9979613423,0.4788165987,0.5913203955,-0.8672809601,0.9988344908,0.466715008,0.5925384164,-0.8677248955,0.9975930452,0.5920568705,0.6005909443,-0.6780208349,0.999171555,0.4679726064,0.6141037941,-0.5705539584,0.9985320568,0.5378731489,0.7212517858,-0.7983779311,0.9990944862,0.4876216948,0.7215902805,-0.767370224,0.9984211922,0.7135512233,0.8985503316,-0.4471738338,0.9988899231,0.3994349837,0.8493852615,-0.3315639198,0.9992136359,0.7599990368,1.136617064,-0.3238533735,0.3143553138,0.2216412276,0.9930753708,-0.1680169702,0.5787901878,0.7995396256,1.627132177,-0.2830413282,0.1024676114,0.04896651208,1.229431629,-0.2519211471,0.2249344736,0.8294534683,1.738541722,-0.2720374763,0.09072832018,-0.01965748891,1.283864141,-0.2833276391,0.185665369,0.7980313897,1.750375032,-0.3354008496,0.1365994215,0.01049991511,1.297384262,-0.3501156569,0.2664433718,0.7834760547,1.708864212,-0.3049396873,0.1473445892,,0.4993289151,0.970261479,-0.5603764613
Slouch,0.5002444983,0.6537925601,-0.8103684187,0.9995986223,0.5247026682,0.5818948746,-0.8061102033,0.9985474944,0.5396270752,0.5797505975,-0.8059204221,0.9992185831,0.5548856854,0.5783112645,-0.8060531616,0.9985773563,0.4896627367,0.5865449905,-0.7894708514,0.998047173,0.4777303636,0.5877581835,-0.7899717093,0.9988750219,0.4654633999,0.5888895988,-0.7905114889,0.9977107644,0.5906155109,0.6006537676,-0.6071656942,0.9991745949,0.4656177163,0.6117308736,-0.5313866735,0.9986088872,0.5368632674,0.7190483212,-0.7214351892,0.999117732,0.4853881299,0.7181152105,-0.6996461749,0.9985128641,0.7100754976,0.8989852071,-0.3993446231,0.9988747239,0.3949233592,0.8499488831,-0.3438448906,0.9992421865,0.7907664776,1.2083534,-0.3094845414,0.321805954,0.2203630507,1.003241777,-0.2246246338,0.5862402916,0.8175863028,1.623730421,-0.2496511489,0.1009417921,0.1047843695,1.365998387,-0.2836939692,0.2167626619,0.8467766643,1.733063936,-0.2323633879,0.08828090876,0.06622178108,1.458693981,-0.3127900958,0.177590847,0.8201030493,1.744918346,-0.2958645523,0.1328285486,0.1063918844,1.469407797,-0.3555690944,0.2551025152,0.8042888641,1.706973076,-0.2702515125,0.143936947,,0.514231016,0.9940820661,-0.5197964744
Slouch,0.5003420711,0.6523287892,-0.8198748827,0.9996184111,0.5247958899,0.5812907219,-0.8142616153,0.998603344,0.5397168994,0.5793787837,-0.8140416145,0.9992421865,0.5549160242,0.57814008,-0.8141393661,0.9986194968,0.4896417558,0.5856004357,-0.8012176752,0.9981610179,0.4775157571,0.5868065953,-0.8016934395,0.9989380836,0.4653321207,0.5881459713,-0.802249074,0.997859776,0.588962853,0.6006128788,-0.6107027531,0.9991925955,0.4652208388,0.6107965708,-0.5510470867,0.9987046123,0.5366952419,0.717317462,-0.7300195098,0.999152422,0.4854571223,0.7168635726,-0.7127846479,0.9986143708,0.7056638598,0.896071136,-0.3894562125,0.9988891482,0.3933364749,0.8491665125,-0.3711697161,0.9992893338,0.7881523371,1.097452402,-0.2923942804,0.3276329637,0.2210561335,1.008885264,-0.2286570519,0.5986375213,0.8183194995,1.578324199,-0.2338722944,0.09981799871,0.1191085577,1.410066843,-0.2652131915,0.2123932242,0.8469387293,1.676818013,-0.2170474529,0.08611986041,0.07754330337,1.504430294,-0.2938388288,0.1719613969,0.8216068149,1.68700099,-0.2791385055,0.1293782741,0.1159707084,1.516303539,-0.3411016464,0.2471314222,0.8060618639,1.656178594,-0.254435569,0.1407621503,,0.5155615844,0.9853627113,-0.5199252916
Slouch,0.5004069209,0.6521897912,-0.8372882009,0.9996342063,0.5248229504,0.5810980797,-0.830883801,0.9986322522,0.5397670865,0.5793243051,-0.8306385279,0.9992547035,0.554993093,0.5781468153,-0.830743134,0.9986320734,0.4897264838,0.5853850842,-0.8185560107,0.9982458949,0.4776755273,0.5866243839,-0.8190370798,0.9989888668,0.4654326439,0.5881125331,-0.8195748329,0.9979775548,0.5882928371,0.601929307,-0.6232763529,0.9991956353,0.4642375112,0.6108137965,-0.5666313767,0.9987829328,0.5366772413,0.7171914577,-0.7463386059,0.9991745949,0.485537827,0.7167237401,-0.7298928499,0.9986988902,0.7029117942,0.895816803,-0.3955784142,0.9989013076,0.3912131488,0.8496643901,-0.3837448359,0.9993312955,0.7872990966,1.085187912,-0.2881069779,0.334740907,0.2207154781,1.017714262,-0.2385719717,0.6124683619,0.8168367147,1.576823115,-0.2093537748,0.09799019992,0.1250733435,1.429229736,-0.2687657475,0.2083616108,0.8450664282,1.679173112,-0.1906864792,0.08332936466,0.08150675893,1.524984121,-0.2983565629,0.1662287414,0.8190754056,1.691390872,-0.2527475655,0.1251181364,0.1192270294,1.538329363,-0.3470962644,0.2391049117,0.8038384318,1.658828616,-0.2301586419,0.1365920454,,0.515469716,0.988394618,-0.5252740004
Slouch,0.5042182803,0.6602512002,-0.9636398554,0.9996620417,0.5282079577,0.5878041983,-0.9563490748,0.9987024665,0.5430150628,0.5874102712,-0.9560467601,0.9992998242,0.5568101406,0.5878070593,-0.9561961889,0.9986932278,0.4914031625,0.588299334,-0.9432185888,0.9983607531,0.4799026549,0.5882138014,-0.9437434077,0.999063611,0.4666642547,0.5887796283,-0.9441067576,0.9981172681,0.5882324576,0.6112641096,-0.7335500717,0.999239862,0.4633330703,0.6110492945,-0.6710567474,0.9988739491,0.53715837,0.725843966,-0.8677204847,0.9992159605,0.4858251512,0.7221818566,-0.8498748541,0.9987896681,0.6979558468,0.8953532577,-0.511788547,0.9989616275,0.3879318833,0.852091074,-0.4553941786,0.9993728399,0.8014211655,1.079424262,-0.4328696728,0.3610574603,0.2218434513,1.021020412,-0.3298728168,0.6352279186,0.8711631894,1.531638265,-0.4465370774,0.1080020815,0.08315125108,1.385618925,-0.4072600305,0.2235542983,0.913854301,1.630661368,-0.4452455044,0.08775815368,0.01924907416,1.465665579,-0.4434449077,0.1732573956,0.8824298978,1.644361854,-0.5157477856,0.1319940537,0.05058284476,1.479500294,-0.5205741525,0.2485693097,0.8638846278,1.619564652,-0.4734173417,0.1460043788,,0.5199199134,0.9756274846,-0.6712570367
Slouch,0.5145651102,0.6636006832,-0.8831883669,0.9996806979,0.5365532041,0.5930789113,-0.8711234331,0.9987606406,0.5486418605,0.5930738449,-0.8708503842,0.999324441,0.561370194,0.5935968757,-0.8710182309,0.9987475276,0.4983950257,0.5909391642,-0.8615643382,0.998462081,0.4852404594,0.5898192525,-0.8620144129,0.9991190434,0.4732953906,0.5895477533,-0.8625069857,0.9982470274,0.586668849,0.6143813133,-0.695989728,0.999265492,0.4630213678,0.6113167405,-0.6028706431,0.998948276,0.5405786037,0.7278795242,-0.7873319387,0.999245286,0.490023911,0.7232804894,-0.7758688927,0.9988688827,0.6876050234,0.8899094462,-0.4665669501,0.9990162253,0.3819558918,0.8525900245,-0.420322597,0.9994004369,0.8032342196,1.062442541,-0.3583859801,0.3943163455,0.22303316,1.021900415,-0.3304767311,0.6462345719,0.8874077797,1.495491385,-0.3648754954,0.1192170382,0.09711561352,1.45130229,-0.4175720215,0.2220329046,0.9292262793,1.588678002,-0.3638421595,0.09365750849,0.04050837457,1.550623178,-0.4571064413,0.170999974,0.9033981562,1.59303081,-0.439657867,0.1398817301,0.07223549485,1.566038847,-0.5278321505,0.2451043427,0.8847104907,1.571077466,-0.394990027,0.1558446437,,0.5276720209,0.9787999527,-0.6129979898
Slouch,0.5177773237,0.6658710241,-0.963288784,0.9996923804,0.5394667983,0.5983029008,-0.9431921244,0.9987702966,0.5510424376,0.5993928313,-0.9429103136,0.9993276596,0.563986063,0.6008523107,-0.9430783987,0.9987493157,0.5010844469,0.5930542946,-0.9453189969,0.9985224009,0.4869479537,0.5910283923,-0.9456852078,0.9991572499,0.4753035605,0.5901818275,-0.946269989,0.998339355,0.5852116346,0.6193274856,-0.6895513535,0.9992644787,0.4617133737,0.6115967035,-0.6903837323,0.9990095496,0.5411663651,0.7304529548,-0.8545667529,0.9992434978,0.4909471571,0.7239060402,-0.8573656082,0.9989261031,0.6807352304,0.8875316978,-0.4557430148,0.9990510345,0.3765263855,0.8527333736,-0.4934367537,0.9994252324,0.8044843674,1.051930189,-0.3450399339,0.4209691286,0.2242939025,1.023550987,-0.3823185563,0.6597285271,0.9031764865,1.444844365,-0.4022905231,0.1288176626,0.107397154,1.501943827,-0.4282695353,0.221586138,0.9483712316,1.52788353,-0.404460907,0.09878548235,0.05626649782,1.611765146,-0.4612897933,0.1689518541,0.9268079996,1.531377673,-0.485086143,0.1467348635,0.08731858432,1.62881279,-0.5372649431,0.241666317,0.906788826,1.515238762,-0.43622908,0.1645385772,,0.5334915355,0.9773445048,-0.6615018384
